Participant #,Q_No,Fix or NoFix,AnswerKey,Answer,Aha,Solving_Time,Blur_Time,EnterAns_Time,FinishAns_Time,Index
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,002,Fix,true,信,yes,34.416,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,001,NoFix,true,隊,no,3.005,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,012,Fix,false,,no,45,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,011,NoFix,true,白,no,4.491,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,022,Fix,true,難,no,35.046,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,021,NoFix,true,退,no,2.249,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,032,Fix,false,,no,45,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,031,NoFix,false,,no,45,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,041,Fix,true,告,no,4.648,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,042,NoFix,true,定,yes,15.052,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,052,Fix,false,,no,45,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,051,NoFix,false,,no,45,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,061,Fix,true,空,yes,23.684,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,062,NoFix,true,策,yes,18.764,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,072,Fix,false,台,no,43.252,,,,
2021-07-27T04:54:48 e7f30-540b-86d7-fa27-37edc10b8aee,071,NoFix,false,短,no,9.479,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,002,Fix,true,信,yes,36.221,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,001,NoFix,true,隊,no,6.725,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,011,Fix,true,白,no,7.504,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,012,NoFix,true,面,no,27.827,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,021,Fix,true,退,yes,15.176,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,022,NoFix,false,,no,45,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,032,Fix,true,機,yes,13.49,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,031,NoFix,true,楽,yes,10.777,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,041,Fix,false,署,no,7.114,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,042,NoFix,true,定,yes,8.835,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,051,Fix,true,電,yes,10.181,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,052,NoFix,false,,no,45,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,061,Fix,false,,no,45,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,062,NoFix,true,策,yes,42.522,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,071,Fix,false,,no,45,,,,
2021-07-27T06:27:09 203448f-7a0-6f64-3ea0-efe6fb3332b3,072,NoFix,true,算,yes,12.422,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,001,Fix,true,隊,yes,16.871,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,002,NoFix,true,信,yes,5.207,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,011,Fix,false,,no,45,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,012,NoFix,false,,no,45,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,022,Fix,false,認,no,31.024,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,021,NoFix,true,退,no,14.414,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,031,Fix,true,楽,no,30.596,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,032,NoFix,false,人,no,16.36,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,041,Fix,false,,no,45,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,042,NoFix,false,力,no,33.096,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,052,Fix,false,,no,45,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,051,NoFix,false,足,no,33.263,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,061,Fix,true,空,yes,17.529,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,062,NoFix,true,策,no,33.316,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,071,Fix,false,力,no,31.038,,,,
2021-07-27T07:18:05 f4afe16-1f-bee-a1fd-bba7c327f15,072,NoFix,true,算,yes,9.81,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,002,Fix,false,,no,45,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,001,NoFix,true,隊,yes,3.203,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,011,Fix,true,白,yes,5.707,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,012,NoFix,true,面,yes,3.021,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,022,Fix,false,,no,45,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,021,NoFix,true,退,yes,5.656,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,032,Fix,true,機,yes,15.56,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,031,NoFix,true,楽,yes,8.565,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,041,Fix,true,告,yes,3.955,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,042,NoFix,false,,no,45,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,052,Fix,false,,no,45,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,051,NoFix,true,電,no,14.796,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,062,Fix,false,,no,45,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,061,NoFix,false,心,no,36.392,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,072,Fix,false,説,no,13.739,,,,
2021-07-27T10:01:55 cc2808b-1db1-3d6f-557d-a12d3082bc5,071,NoFix,false,,no,45,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,002,Fix,true,信,yes,4.519,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,001,NoFix,true,隊,yes,2.814,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,011,Fix,true,白,yes,2.753,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,012,NoFix,false,作,no,16.867,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,021,Fix,true,退,no,5.616,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,022,NoFix,false,,no,45,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,032,Fix,true,機,yes,10.152,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,031,NoFix,false,,no,45,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,042,Fix,false,,no,45,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,041,NoFix,false,,no,45,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,051,Fix,false,,no,45,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,052,NoFix,false,飾,no,7.533,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,061,Fix,true,空,no,2.827,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,062,NoFix,false,敗,no,33.853,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,072,Fix,false,殺,no,36.087,,,,
2021-07-27T11:17:54 2112ac7-7f85-6784-832f-16831e607b4,071,NoFix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,002,Fix,false,心,no,3.746,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,001,NoFix,true,隊,no,18.896,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,012,Fix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,011,NoFix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,021,Fix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,022,NoFix,true,難,yes,27.202,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,031,Fix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,032,NoFix,true,機,yes,17.039,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,041,Fix,true,告,yes,36.844,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,042,NoFix,false,心,no,32.616,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,051,Fix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,052,NoFix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,062,Fix,false,像,no,36.16,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,061,NoFix,true,空,yes,16.398,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,072,Fix,false,,no,45,,,,
2021-07-28T00:54:54 adc4600-2d3d-f757-41-8bf252fb24cd,071,NoFix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,002,Fix,true,信,yes,4.712,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,001,NoFix,true,隊,yes,5.794,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,011,Fix,true,白,yes,7.188,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,012,NoFix,true,面,yes,13.377,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,022,Fix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,021,NoFix,true,退,yes,6.699,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,031,Fix,true,楽,yes,6.405,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,032,NoFix,true,機,yes,9.696,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,041,Fix,true,告,yes,12.298,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,042,NoFix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,051,Fix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,052,NoFix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,062,Fix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,061,NoFix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,071,Fix,false,,no,45,,,,
2021-07-28T02:01:17 d802277-62ef-028b-4da-5320bff57dc7,072,NoFix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,002,Fix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,001,NoFix,true,隊,no,11.574,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,012,Fix,true,面,no,26.327,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,011,NoFix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,022,Fix,true,難,no,37.144,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,021,NoFix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,031,Fix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,032,NoFix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,042,Fix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,041,NoFix,true,告,no,42.334,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,052,Fix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,051,NoFix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,062,Fix,false,力,no,44.374,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,061,NoFix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,072,Fix,false,,no,45,,,,
2021-07-28T02:26:40 6100877-cba1-64bf-ba1e-fe5106d55fff,071,NoFix,false,,no,45,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,002,Fix,false,心,no,3.954,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,001,NoFix,true,隊,no,5.781,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,011,Fix,true,白,no,3.598,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,012,NoFix,true,面,yes,17.583,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,022,Fix,true,難,yes,24.765,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,021,NoFix,false,,no,45,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,031,Fix,true,楽,yes,43.421,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,032,NoFix,true,機,no,3.609,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,042,Fix,false,力,no,40.495,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,041,NoFix,true,告,no,1.659,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,052,Fix,false,,no,45,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,051,NoFix,false,,no,45,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,062,Fix,true,策,yes,10.641,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,061,NoFix,false,,no,45,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,072,Fix,false,,no,45,,,,
2021-07-28T15:03:19 da60620-4532-adae-c110-f0273d01c105,071,NoFix,true,悪,yes,33.154,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,001,Fix,true,隊,no,17.784,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,002,NoFix,true,信,no,5.735,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,012,Fix,true,面,yes,17.952,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,011,NoFix,true,白,yes,5.871,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,021,Fix,false,書,no,36.168,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,022,NoFix,true,難,no,8.615,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,031,Fix,true,楽,yes,34.655,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,032,NoFix,false,,no,45,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,041,Fix,true,告,no,5.951,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,042,NoFix,false,,no,45,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,051,Fix,false,,no,45,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,052,NoFix,true,束,no,3.805,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,062,Fix,false,,no,45,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,061,NoFix,false,実,no,36.382,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,072,Fix,false,,no,45,,,,
2021-07-29T02:23:06 b08604c-737-d6c6-e6a-d6a071b6bdb7,071,NoFix,false,,no,45,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,001,Fix,false,団,no,18.236,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,002,NoFix,true,信,yes,36.496,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,011,Fix,true,白,yes,24.656,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,012,NoFix,true,面,yes,7.849,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,021,Fix,true,退,yes,16.267,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,022,NoFix,false,,no,45,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,032,Fix,true,機,yes,17.498,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,031,NoFix,true,楽,yes,17.483,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,042,Fix,false,同,no,29.64,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,041,NoFix,false,義,no,13.35,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,051,Fix,false,足,no,30.217,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,052,NoFix,true,束,no,23.894,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,061,Fix,false,,no,45,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,062,NoFix,true,策,yes,18.718,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,072,Fix,false,説,no,13.916,,,,
2021-07-29T07:49:38 3348308-07fd-013f-8632-a1dd3c18200,071,NoFix,false,限,no,20.875,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,001,Fix,true,隊,no,4.318,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,002,NoFix,true,信,yes,13.43,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,012,Fix,false,,no,45,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,011,NoFix,true,白,yes,3.054,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,022,Fix,true,難,no,9.942,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,021,NoFix,true,退,no,21.718,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,032,Fix,false,,no,45,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,031,NoFix,true,楽,yes,3.246,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,041,Fix,false,報,no,36.287,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,042,NoFix,false,,no,45,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,051,Fix,false,,no,45,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,052,NoFix,false,紛,no,38.495,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,062,Fix,false,念,no,43.975,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,061,NoFix,false,転,no,12.878,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,072,Fix,false,転,no,27.598,,,,
2021-07-30T05:19:45 5af5161-7a2c-edd-5485-b737afd18b5e,071,NoFix,false,限,no,23.79,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,002,Fix,false,,no,0.704,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,001,NoFix,false,,no,0.438,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,012,Fix,false,,no,0.455,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,011,NoFix,false,,no,0.563,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,022,Fix,false,,no,1.823,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,021,NoFix,false,,no,0.639,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,032,Fix,false,,no,0.538,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,031,NoFix,false,,no,4.767,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,042,Fix,false,,no,0.568,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,041,NoFix,false,,no,0.438,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,051,Fix,false,,no,0.469,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,052,NoFix,false,,no,0.705,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,061,Fix,false,,no,1.502,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,062,NoFix,false,,no,0.462,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,072,Fix,false,,no,0.723,,,,
2021-08-04T01:05:19 53350b0-b3-041a-6f7-34dee23c73,071,NoFix,false,,no,0.857,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,002,Fix,false,,no,0.406,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,001,NoFix,false,,no,0.734,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,011,Fix,false,,no,0.422,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,012,NoFix,false,,no,0.429,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,021,Fix,false,,no,0.431,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,022,NoFix,false,,no,0.494,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,031,Fix,false,,no,0.444,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,032,NoFix,false,,no,0.616,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,041,Fix,false,,no,0.394,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,042,NoFix,false,,no,0.42,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,052,Fix,false,,no,0.391,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,051,NoFix,false,,no,0.472,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,061,Fix,false,,no,0.56,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,062,NoFix,false,,no,0.427,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,072,Fix,false,,no,0.367,,,,
2021-08-04T01:33:26 6c81d7-f8f8-63ea-ec0c-b6e11abe45af,071,NoFix,false,,no,0.775,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,002,Fix,false,,no,45,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,001,NoFix,true,隊,yes,4.998,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,011,Fix,true,白,no,14.164,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,012,NoFix,false,,no,45,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,022,Fix,true,難,no,10.409,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,021,NoFix,false,任,no,27.197,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,032,Fix,false,,no,45,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,031,NoFix,true,楽,yes,4.817,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,041,Fix,true,告,no,10.278,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,042,NoFix,true,定,no,4.663,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,051,Fix,false,,no,3.065,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,052,NoFix,true,束,no,22.911,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,061,Fix,false,言,no,27.237,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,062,NoFix,false,作,no,3.119,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,071,Fix,false,格,no,26.999,,,,
2021-08-06T06:28:48 670bd4c-06dd-8035-44c4-26f55da30c5,072,NoFix,false,,no,45,,,,
2021-08-13T09:16:51 a0aa62d-7ea-2b1b-135a-befea1ece11c,002,Fix,false,認,no,4.995,,,,
